2025-12-21 13:05:42,081 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2025-12-21 13:05:44,933 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-21 13:05:45,025 | INPUT | INFO | Fill input "Min score" to value "10"
2025-12-21 13:05:45,025 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-21 13:05:45,268 | INPUT | INFO | Check that input "Min score" has a value "10"
2025-12-21 13:05:45,268 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-21 13:05:45,381 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-21 13:05:45,381 | BASE_ELEMENT | INFO | Clicking button "Create course"
2025-12-21 13:05:45,596 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-21 13:05:45,596 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2025-12-21 13:05:45,797 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-21 13:05:45,797 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2025-12-21 13:05:45,817 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2025-12-21 13:05:45,817 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-21 13:05:45,894 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2025-12-21 13:05:45,895 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-21 13:05:46,023 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-21 13:05:46,023 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-21 13:05:46,033 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-21 13:05:46,033 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2025-12-21 13:05:46,041 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-21 13:05:46,041 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2025-12-21 13:05:46,050 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-21 13:05:46,050 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2025-12-21 13:05:46,059 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-21 13:05:46,059 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2025-12-21 13:05:46,068 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-21 13:05:46,068 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2025-12-21 13:05:46,076 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-21 13:05:46,076 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2025-12-21 13:05:46,084 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-21 13:05:46,084 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2025-12-21 13:05:46,093 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2025-12-21 13:05:46,093 | BASE_ELEMENT | INFO | Clicking button "Menu"
2025-12-21 13:05:46,174 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2025-12-21 13:05:46,174 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2025-12-21 13:05:46,189 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2025-12-21 13:05:46,189 | BASE_ELEMENT | INFO | Clicking button "Edit"
2025-12-21 13:05:46,610 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2025-12-21 13:05:46,610 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-21 13:05:46,673 | INPUT | INFO | Check that input "Title" has a value "New Playwright"
2025-12-21 13:05:46,673 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-21 13:05:46,688 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2025-12-21 13:05:46,688 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-21 13:05:46,944 | INPUT | INFO | Check that input "Estimated time" has a value "3 weeks"
2025-12-21 13:05:46,944 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-21 13:05:47,079 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2025-12-21 13:05:47,079 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-21 13:05:47,244 | TEXTAREA | INFO | Check have textarea "Description" to value
2025-12-21 13:05:47,244 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-21 13:05:47,403 | INPUT | INFO | Fill input "Max score" to value "1000"
2025-12-21 13:05:47,403 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-21 13:05:47,525 | INPUT | INFO | Check that input "Max score" has a value "1000"
2025-12-21 13:05:47,526 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-21 13:05:47,571 | INPUT | INFO | Fill input "Min score" to value "100"
2025-12-21 13:05:47,571 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-21 13:05:47,802 | INPUT | INFO | Check that input "Min score" has a value "100"
2025-12-21 13:05:47,802 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-21 13:05:47,817 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-21 13:05:47,817 | BASE_ELEMENT | INFO | Clicking button "Create course"
2025-12-21 13:05:48,094 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-21 13:05:48,094 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2025-12-21 13:05:48,268 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-21 13:05:48,268 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2025-12-21 13:05:48,296 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2025-12-21 13:05:48,296 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-21 13:05:48,305 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2025-12-21 13:05:48,305 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-21 13:05:48,327 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-21 13:05:48,327 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-21 13:05:48,337 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-21 13:05:48,337 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2025-12-21 13:05:48,346 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-21 13:05:48,346 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2025-12-21 13:05:48,354 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-21 13:05:48,354 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2025-12-21 13:05:48,364 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-21 13:05:48,364 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2025-12-21 13:05:48,374 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-21 13:05:48,374 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2025-12-21 13:05:48,382 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-21 13:05:48,382 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2025-12-21 13:05:48,390 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-21 13:05:48,390 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
