2025-12-21 13:05:16,059 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2025-12-21 13:05:21,965 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-app-title-text" at index "0"
2025-12-21 13:05:21,965 | BASE_ELEMENT | INFO | Checking that text "App title" has text "UI Course"
2025-12-21 13:05:22,087 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-welcome-title-text" at index "0"
2025-12-21 13:05:22,087 | BASE_ELEMENT | INFO | Checking that text "Welcome title" is visible
2025-12-21 13:05:22,107 | BASE_ELEMENT | INFO | Getting locator with "data-testid=navigation-navbar-welcome-title-text" at index "0"
2025-12-21 13:05:22,107 | BASE_ELEMENT | INFO | Checking that text "Welcome title" has text "Welcome, username!"
2025-12-21 13:05:22,122 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-icon" at index "0"
2025-12-21 13:05:22,122 | BASE_ELEMENT | INFO | Checking that icon "Sidebar" is visible
2025-12-21 13:05:22,156 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,156 | BASE_ELEMENT | INFO | Checking that text "Sidebar" is visible
2025-12-21 13:05:22,170 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,170 | BASE_ELEMENT | INFO | Checking that text "Sidebar" has text "Logout"
2025-12-21 13:05:22,185 | BASE_ELEMENT | INFO | Getting locator with "data-testid=logout-drawer-list-item-button" at index "0"
2025-12-21 13:05:22,185 | BASE_ELEMENT | INFO | Checking that button "Sidebar" is visible
2025-12-21 13:05:22,196 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-icon" at index "0"
2025-12-21 13:05:22,196 | BASE_ELEMENT | INFO | Checking that icon "Sidebar" is visible
2025-12-21 13:05:22,214 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,214 | BASE_ELEMENT | INFO | Checking that text "Sidebar" is visible
2025-12-21 13:05:22,229 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,229 | BASE_ELEMENT | INFO | Checking that text "Sidebar" has text "Courses"
2025-12-21 13:05:22,249 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-drawer-list-item-button" at index "0"
2025-12-21 13:05:22,249 | BASE_ELEMENT | INFO | Checking that button "Sidebar" is visible
2025-12-21 13:05:22,264 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-icon" at index "0"
2025-12-21 13:05:22,264 | BASE_ELEMENT | INFO | Checking that icon "Sidebar" is visible
2025-12-21 13:05:22,283 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,283 | BASE_ELEMENT | INFO | Checking that text "Sidebar" is visible
2025-12-21 13:05:22,296 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-title-text" at index "0"
2025-12-21 13:05:22,296 | BASE_ELEMENT | INFO | Checking that text "Sidebar" has text "Dashboard"
2025-12-21 13:05:22,309 | BASE_ELEMENT | INFO | Getting locator with "data-testid=dashboard-drawer-list-item-button" at index "0"
2025-12-21 13:05:22,310 | BASE_ELEMENT | INFO | Checking that button "Sidebar" is visible
