2025-12-22 06:21:25,193 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2025-12-22 06:21:28,225 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-22 06:21:28,445 | INPUT | INFO | Fill input "Min score" to value "10"
2025-12-22 06:21:28,446 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-22 06:21:28,499 | INPUT | INFO | Check that input "Min score" has a value "10"
2025-12-22 06:21:28,500 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-22 06:21:28,524 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-22 06:21:28,524 | BASE_ELEMENT | INFO | Clicking button "Create course"
2025-12-22 06:21:28,979 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-22 06:21:28,979 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2025-12-22 06:21:29,043 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-22 06:21:29,043 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2025-12-22 06:21:29,053 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2025-12-22 06:21:29,053 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-22 06:21:29,063 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2025-12-22 06:21:29,063 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-22 06:21:29,087 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-22 06:21:29,088 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-22 06:21:29,235 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-22 06:21:29,235 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2025-12-22 06:21:29,247 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-22 06:21:29,247 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2025-12-22 06:21:29,259 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-22 06:21:29,259 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2025-12-22 06:21:29,269 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-22 06:21:29,270 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2025-12-22 06:21:29,280 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-22 06:21:29,281 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2025-12-22 06:21:29,295 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-22 06:21:29,296 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2025-12-22 06:21:29,307 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-22 06:21:29,307 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2025-12-22 06:21:29,318 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2025-12-22 06:21:29,318 | BASE_ELEMENT | INFO | Clicking button "Menu"
2025-12-22 06:21:29,391 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2025-12-22 06:21:29,391 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2025-12-22 06:21:29,406 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2025-12-22 06:21:29,406 | BASE_ELEMENT | INFO | Clicking button "Edit"
2025-12-22 06:21:29,833 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2025-12-22 06:21:29,833 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-22 06:21:29,889 | INPUT | INFO | Check that input "Title" has a value "New Playwright"
2025-12-22 06:21:29,889 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-22 06:21:29,913 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2025-12-22 06:21:29,913 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-22 06:21:30,017 | INPUT | INFO | Check that input "Estimated time" has a value "3 weeks"
2025-12-22 06:21:30,017 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-22 06:21:30,029 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2025-12-22 06:21:30,029 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-22 06:21:30,237 | TEXTAREA | INFO | Check have textarea "Description" to value
2025-12-22 06:21:30,237 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-22 06:21:30,423 | INPUT | INFO | Fill input "Max score" to value "1000"
2025-12-22 06:21:30,423 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-22 06:21:30,512 | INPUT | INFO | Check that input "Max score" has a value "1000"
2025-12-22 06:21:30,512 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-22 06:21:30,526 | INPUT | INFO | Fill input "Min score" to value "100"
2025-12-22 06:21:30,526 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-22 06:21:30,778 | INPUT | INFO | Check that input "Min score" has a value "100"
2025-12-22 06:21:30,778 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-22 06:21:30,793 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-22 06:21:30,793 | BASE_ELEMENT | INFO | Clicking button "Create course"
2025-12-22 06:21:31,121 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-22 06:21:31,121 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2025-12-22 06:21:31,271 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-22 06:21:31,272 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2025-12-22 06:21:31,281 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2025-12-22 06:21:31,281 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-22 06:21:31,291 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2025-12-22 06:21:31,291 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-22 06:21:31,316 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-22 06:21:31,316 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-22 06:21:31,325 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-22 06:21:31,326 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2025-12-22 06:21:31,335 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-22 06:21:31,335 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2025-12-22 06:21:31,345 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-22 06:21:31,345 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2025-12-22 06:21:31,354 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-22 06:21:31,355 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2025-12-22 06:21:31,364 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-22 06:21:31,364 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2025-12-22 06:21:31,373 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-22 06:21:31,374 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2025-12-22 06:21:31,383 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-22 06:21:31,383 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
