2026-01-21 06:30:52,501 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 06:30:53,913 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:30:53,913 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-01-21 06:30:53,952 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:30:53,952 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-01-21 06:30:53,965 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2026-01-21 06:30:53,966 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:30:54,006 | TEXTAREA | INFO | Check have textarea "Description" to value "Playwright"
2026-01-21 06:30:54,006 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:30:54,024 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:30:54,024 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-21 06:30:54,066 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:30:54,066 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-21 06:30:54,082 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:30:54,082 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-21 06:30:54,129 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:30:54,129 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-21 06:30:54,144 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:30:54,144 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:30:54,288 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:30:54,289 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:30:54,308 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:30:54,308 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:30:54,325 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:30:54,325 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:30:54,350 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:30:54,350 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:30:54,387 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:30:54,387 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:30:54,405 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:30:54,406 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-21 06:30:54,418 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:30:54,418 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:30:54,434 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:30:54,434 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-21 06:30:54,448 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:30:54,448 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:30:54,461 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:30:54,462 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-21 06:30:54,472 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:30:54,472 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:30:54,482 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:30:54,482 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-21 06:30:54,491 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-21 06:30:54,491 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-21 06:30:54,543 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 06:30:54,544 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-21 06:30:54,558 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 06:30:54,558 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-21 06:30:54,944 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:30:54,944 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-21 06:30:55,018 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:30:55,018 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-21 06:30:55,051 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:30:55,051 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-21 06:30:55,126 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:30:55,126 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-21 06:30:55,158 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-21 06:30:55,158 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:30:55,238 | TEXTAREA | INFO | Check have textarea "Description" to value "New Playwright"
2026-01-21 06:30:55,238 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:30:55,280 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:30:55,280 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-21 06:30:55,442 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:30:55,442 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-21 06:30:55,479 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:30:55,479 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-21 06:30:55,558 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:30:55,558 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-21 06:30:55,583 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:30:55,583 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:30:55,710 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:30:55,710 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:30:55,735 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:30:55,735 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:30:55,757 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:30:55,757 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:30:55,777 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:30:55,777 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:30:55,831 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:30:55,831 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:30:55,848 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:30:55,848 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-21 06:30:55,862 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:30:55,862 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:30:55,878 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:30:55,878 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-21 06:30:55,889 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:30:55,889 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:30:55,899 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:30:55,899 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-21 06:30:55,907 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:30:55,907 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:30:55,919 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:30:55,920 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
