2026-01-28 05:44:40,373 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-28 05:44:42,224 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:42,224 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-28 05:44:42,236 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:42,236 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-28 05:44:42,247 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:42,248 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-28 05:44:42,267 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:42,267 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-28 05:44:42,278 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:42,278 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-28 05:44:42,290 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-28 05:44:42,290 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-28 05:44:42,346 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-28 05:44:42,346 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-28 05:44:42,365 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-28 05:44:42,365 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-28 05:44:42,724 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:42,724 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-28 05:44:42,776 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:42,776 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-28 05:44:42,813 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:42,814 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-28 05:44:42,917 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:42,917 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-28 05:44:42,962 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-28 05:44:42,962 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:43,056 | TEXTAREA | INFO | Check have textarea "Description" to value "New Playwright"
2026-01-28 05:44:43,056 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:43,080 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:43,080 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-28 05:44:43,173 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:43,174 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-28 05:44:43,210 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:43,211 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-28 05:44:43,311 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:43,311 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-28 05:44:43,335 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-28 05:44:43,335 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-28 05:44:43,481 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:43,481 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-28 05:44:43,508 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:43,508 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-28 05:44:43,552 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-28 05:44:43,552 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-28 05:44:43,573 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-28 05:44:43,573 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-28 05:44:43,606 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:43,606 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-28 05:44:43,629 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:43,630 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-28 05:44:43,642 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:43,642 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-28 05:44:43,655 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:43,655 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-28 05:44:43,670 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:43,671 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-28 05:44:43,689 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:43,689 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-28 05:44:43,712 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:43,712 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-28 05:44:43,735 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:43,735 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
