2026-01-28 05:44:44,893 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-28 05:44:46,466 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:46,466 | INPUT | INFO | Fill input "Title" to value "Playwright"
2026-01-28 05:44:46,546 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:46,546 | INPUT | INFO | Checking that input "Title" has a value "Playwright"
2026-01-28 05:44:46,582 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:46,582 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-01-28 05:44:46,684 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:46,684 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-01-28 05:44:46,704 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2026-01-28 05:44:46,705 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:46,809 | TEXTAREA | INFO | Check have textarea "Description" to value "Playwright"
2026-01-28 05:44:46,809 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:46,846 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:46,846 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-28 05:44:46,962 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:46,962 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-28 05:44:46,986 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:46,986 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-28 05:44:47,070 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:47,070 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-28 05:44:47,105 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-28 05:44:47,105 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-28 05:44:47,269 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:47,269 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-28 05:44:47,435 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:47,435 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-28 05:44:47,452 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-28 05:44:47,452 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-28 05:44:47,468 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-28 05:44:47,468 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-28 05:44:47,490 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:47,490 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-28 05:44:47,502 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:47,503 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-28 05:44:47,522 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:47,523 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-28 05:44:47,535 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:47,535 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-28 05:44:47,551 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:47,551 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-28 05:44:47,569 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:47,569 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-28 05:44:47,590 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:47,590 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-28 05:44:47,610 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:47,610 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-28 05:44:47,628 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-28 05:44:47,628 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-28 05:44:47,765 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-28 05:44:47,765 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-28 05:44:47,800 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-28 05:44:47,800 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-28 05:44:48,328 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:48,328 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-28 05:44:48,460 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-28 05:44:48,460 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-28 05:44:48,490 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:48,490 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-28 05:44:48,558 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-28 05:44:48,558 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-28 05:44:48,580 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-28 05:44:48,580 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:48,613 | TEXTAREA | INFO | Check have textarea "Description" to value "New Playwright"
2026-01-28 05:44:48,613 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-28 05:44:48,654 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:48,654 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-28 05:44:48,728 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-28 05:44:48,728 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-28 05:44:48,759 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:48,759 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-28 05:44:48,813 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-28 05:44:48,813 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-28 05:44:48,865 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-28 05:44:48,865 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-28 05:44:49,160 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:49,160 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-28 05:44:49,184 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-28 05:44:49,184 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-28 05:44:49,197 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-28 05:44:49,198 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-28 05:44:49,211 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-28 05:44:49,211 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-28 05:44:49,244 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:49,244 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-28 05:44:49,260 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-28 05:44:49,260 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-28 05:44:49,281 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:49,281 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-28 05:44:49,312 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-28 05:44:49,312 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-28 05:44:49,342 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:49,342 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-28 05:44:49,372 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-28 05:44:49,373 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-28 05:44:49,409 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:49,409 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-28 05:44:49,422 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-28 05:44:49,422 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
