2026-01-21 06:24:07,845 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 06:24:10,005 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:24:10,005 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:24:10,096 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:10,096 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:24:10,236 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:10,236 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:24:10,251 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:24:10,251 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:24:10,260 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:24:10,261 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:24:10,282 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:10,282 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:24:10,292 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:10,292 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-21 06:24:10,302 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:10,303 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:24:10,312 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:10,312 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-21 06:24:10,331 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:10,331 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:24:10,342 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:10,342 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-21 06:24:10,352 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:10,352 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:24:10,373 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:10,373 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-21 06:24:10,407 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-21 06:24:10,407 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-21 06:24:10,513 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 06:24:10,513 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-21 06:24:10,526 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 06:24:10,526 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-21 06:24:11,268 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:24:11,269 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-21 06:24:11,357 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:24:11,357 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-21 06:24:11,384 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:24:11,385 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-21 06:24:11,444 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:24:11,444 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-21 06:24:11,465 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-21 06:24:11,465 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:11,524 | TEXTAREA | INFO | Check have textarea "Description" to value "New Playwright"
2026-01-21 06:24:11,525 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:11,538 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:11,538 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-21 06:24:11,584 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:11,584 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-21 06:24:11,616 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:11,617 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-21 06:24:11,661 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:11,661 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-21 06:24:11,684 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:24:11,684 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:24:11,932 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:11,932 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:24:11,949 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:11,949 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:24:11,964 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:24:11,965 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:24:11,982 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:24:11,982 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:24:12,024 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:12,024 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:24:12,045 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:12,045 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-21 06:24:12,070 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:12,070 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:24:12,100 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:12,100 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-21 06:24:12,133 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:12,133 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:24:12,201 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:12,201 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-21 06:24:12,220 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:12,220 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:24:12,239 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:12,239 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
