2026-01-21 06:24:03,476 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 06:24:04,948 | INPUT | INFO | Checking that input "Estimated time" has a value ""
2026-01-21 06:24:04,976 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:04,977 | BASE_ELEMENT | INFO | Checking that textarea "Description" is visible
2026-01-21 06:24:04,993 | TEXTAREA | INFO | Check have textarea "Description" to value ""
2026-01-21 06:24:04,993 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:05,013 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:05,013 | BASE_ELEMENT | INFO | Checking that input "Max score" is visible
2026-01-21 06:24:05,030 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:05,030 | INPUT | INFO | Checking that input "Max score" has a value "0"
2026-01-21 06:24:05,051 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:05,051 | BASE_ELEMENT | INFO | Checking that input "Min score" is visible
2026-01-21 06:24:05,066 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:05,067 | INPUT | INFO | Checking that input "Min score" has a value "0"
2026-01-21 06:24:05,082 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-01-21 06:24:05,082 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:24:05,098 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-01-21 06:24:05,098 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Exercises"
2026-01-21 06:24:05,112 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-create-exercise-button" at index "0"
2026-01-21 06:24:05,112 | BASE_ELEMENT | INFO | Checking that button "Create exercise" is visible
2026-01-21 06:24:05,126 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-icon" at index "0"
2026-01-21 06:24:05,126 | BASE_ELEMENT | INFO | Checking that icon "EmptyView" is visible
2026-01-21 06:24:05,141 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-01-21 06:24:05,141 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:24:05,162 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-01-21 06:24:05,162 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "There is no exercises"
2026-01-21 06:24:05,175 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-01-21 06:24:05,175 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:24:05,185 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-01-21 06:24:05,186 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Click on "Create exercise" button to create new exercise"
2026-01-21 06:24:05,196 | FILE_INPUT | INFO | Set file "testdata/files/image.png" to the file input "Upload"
2026-01-21 06:24:05,196 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-21 06:24:05,211 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2026-01-21 06:24:05,211 | BASE_ELEMENT | INFO | Checking that icon "Image upload info" is visible
2026-01-21 06:24:05,297 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-21 06:24:05,297 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-21 06:24:05,331 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-21 06:24:05,332 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Tap on "Upload image" button to select file"
2026-01-21 06:24:05,355 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-21 06:24:05,355 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-21 06:24:05,379 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-21 06:24:05,379 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Recommended file size 540X300"
2026-01-21 06:24:05,393 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-21 06:24:05,393 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2026-01-21 06:24:05,406 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-remove-button" at index "0"
2026-01-21 06:24:05,407 | BASE_ELEMENT | INFO | Checking that button "Remove" is visible
2026-01-21 06:24:05,423 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-preview-image" at index "0"
2026-01-21 06:24:05,423 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:24:05,467 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:24:05,467 | INPUT | INFO | Fill input "Title" to value "Playwright"
2026-01-21 06:24:05,523 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:24:05,523 | INPUT | INFO | Checking that input "Title" has a value "Playwright"
2026-01-21 06:24:05,559 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:24:05,559 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-01-21 06:24:05,698 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:24:05,698 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-01-21 06:24:05,724 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2026-01-21 06:24:05,724 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:05,890 | TEXTAREA | INFO | Check have textarea "Description" to value "Playwright"
2026-01-21 06:24:05,890 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:24:05,955 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:05,955 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-21 06:24:06,139 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:24:06,139 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-21 06:24:06,178 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:06,179 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-21 06:24:06,282 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:06,282 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-21 06:24:06,331 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:24:06,331 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:24:06,529 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:06,530 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:24:06,714 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:06,715 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:24:06,732 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:24:06,733 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:24:06,745 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:24:06,745 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:24:06,773 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:06,773 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:24:06,788 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:06,788 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-21 06:24:06,803 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:06,803 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:24:06,813 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:06,813 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-21 06:24:06,824 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:06,824 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:24:06,848 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:06,848 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-21 06:24:06,865 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:06,865 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:24:06,894 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:06,894 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
