2025-12-24 17:24:03,072 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2025-12-24 17:24:04,419 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Recommended file size 540X300"
2025-12-24 17:24:04,440 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2025-12-24 17:24:04,440 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2025-12-24 17:24:04,454 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-icon" at index "0"
2025-12-24 17:24:04,454 | BASE_ELEMENT | INFO | Checking that icon "EmptyView" is visible
2025-12-24 17:24:04,464 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2025-12-24 17:24:04,464 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2025-12-24 17:24:04,474 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2025-12-24 17:24:04,475 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "No image selected"
2025-12-24 17:24:04,487 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2025-12-24 17:24:04,487 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2025-12-24 17:24:04,498 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2025-12-24 17:24:04,499 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Preview of selected image will be displayed here"
2025-12-24 17:24:04,509 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-24 17:24:04,509 | BASE_ELEMENT | INFO | Checking that input "Title" is visible
2025-12-24 17:24:04,541 | INPUT | INFO | Check that input "Title" has a value ""
2025-12-24 17:24:04,541 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-24 17:24:04,556 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-24 17:24:04,556 | BASE_ELEMENT | INFO | Checking that input "Estimated time" is visible
2025-12-24 17:24:04,566 | INPUT | INFO | Check that input "Estimated time" has a value ""
2025-12-24 17:24:04,566 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-24 17:24:04,577 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-24 17:24:04,577 | BASE_ELEMENT | INFO | Checking that textarea "Description" is visible
2025-12-24 17:24:04,590 | TEXTAREA | INFO | Check have textarea "Description" to value
2025-12-24 17:24:04,590 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-24 17:24:04,600 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-24 17:24:04,601 | BASE_ELEMENT | INFO | Checking that input "Max score" is visible
2025-12-24 17:24:04,615 | INPUT | INFO | Check that input "Max score" has a value "0"
2025-12-24 17:24:04,615 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-24 17:24:04,628 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-24 17:24:04,628 | BASE_ELEMENT | INFO | Checking that input "Min score" is visible
2025-12-24 17:24:04,647 | INPUT | INFO | Check that input "Min score" has a value "0"
2025-12-24 17:24:04,647 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-24 17:24:04,663 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2025-12-24 17:24:04,663 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-24 17:24:04,680 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2025-12-24 17:24:04,680 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Exercises"
2025-12-24 17:24:04,694 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-create-exercise-button" at index "0"
2025-12-24 17:24:04,694 | BASE_ELEMENT | INFO | Checking that button "Create exercise" is visible
2025-12-24 17:24:04,711 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-icon" at index "0"
2025-12-24 17:24:04,712 | BASE_ELEMENT | INFO | Checking that icon "EmptyView" is visible
2025-12-24 17:24:04,727 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2025-12-24 17:24:04,727 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2025-12-24 17:24:04,757 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2025-12-24 17:24:04,757 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "There is no exercises"
2025-12-24 17:24:04,771 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2025-12-24 17:24:04,771 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2025-12-24 17:24:04,800 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2025-12-24 17:24:04,800 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Click on "Create exercise" button to create new exercise"
2025-12-24 17:24:04,817 | FILE_INPUT | INFO | Set file "testdata/files/image.png" to the file input "Upload"
2025-12-24 17:24:04,817 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2025-12-24 17:24:04,844 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2025-12-24 17:24:04,844 | BASE_ELEMENT | INFO | Checking that icon "Image upload info" is visible
2025-12-24 17:24:04,953 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2025-12-24 17:24:04,953 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2025-12-24 17:24:04,968 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2025-12-24 17:24:04,968 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Tap on "Upload image" button to select file"
2025-12-24 17:24:05,035 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2025-12-24 17:24:05,035 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2025-12-24 17:24:05,044 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2025-12-24 17:24:05,044 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Recommended file size 540X300"
2025-12-24 17:24:05,053 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2025-12-24 17:24:05,053 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2025-12-24 17:24:05,061 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-remove-button" at index "0"
2025-12-24 17:24:05,061 | BASE_ELEMENT | INFO | Checking that button "Remove" is visible
2025-12-24 17:24:05,069 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-preview-image" at index "0"
2025-12-24 17:24:05,069 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-24 17:24:05,090 | INPUT | INFO | Fill input "Title" to value "Playwright"
2025-12-24 17:24:05,090 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-24 17:24:05,124 | INPUT | INFO | Check that input "Title" has a value "Playwright"
2025-12-24 17:24:05,124 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2025-12-24 17:24:05,140 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2025-12-24 17:24:05,140 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-24 17:24:05,438 | INPUT | INFO | Check that input "Estimated time" has a value "2 weeks"
2025-12-24 17:24:05,438 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2025-12-24 17:24:05,543 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2025-12-24 17:24:05,544 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-24 17:24:05,786 | TEXTAREA | INFO | Check have textarea "Description" to value
2025-12-24 17:24:05,786 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2025-12-24 17:24:05,813 | INPUT | INFO | Fill input "Max score" to value "100"
2025-12-24 17:24:05,814 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-24 17:24:06,159 | INPUT | INFO | Check that input "Max score" has a value "100"
2025-12-24 17:24:06,160 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2025-12-24 17:24:06,415 | INPUT | INFO | Fill input "Min score" to value "10"
2025-12-24 17:24:06,415 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-24 17:24:06,493 | INPUT | INFO | Check that input "Min score" has a value "10"
2025-12-24 17:24:06,493 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2025-12-24 17:24:06,641 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2025-12-24 17:24:06,641 | BASE_ELEMENT | INFO | Clicking button "Create course"
2025-12-24 17:24:06,837 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-24 17:24:06,837 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2025-12-24 17:24:07,014 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2025-12-24 17:24:07,014 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2025-12-24 17:24:07,024 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2025-12-24 17:24:07,024 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2025-12-24 17:24:07,037 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2025-12-24 17:24:07,037 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2025-12-24 17:24:07,080 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-24 17:24:07,080 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2025-12-24 17:24:07,250 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2025-12-24 17:24:07,251 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2025-12-24 17:24:07,267 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-24 17:24:07,267 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2025-12-24 17:24:07,282 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2025-12-24 17:24:07,282 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2025-12-24 17:24:07,295 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-24 17:24:07,295 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2025-12-24 17:24:07,313 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2025-12-24 17:24:07,313 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2025-12-24 17:24:07,331 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-24 17:24:07,331 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2025-12-24 17:24:07,346 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2025-12-24 17:24:07,347 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
