2026-01-20 18:21:04,798 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-20 18:21:06,905 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:06,905 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-20 18:21:06,997 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:06,997 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-20 18:21:07,030 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:07,031 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-20 18:21:07,136 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:07,136 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-20 18:21:07,170 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-20 18:21:07,170 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-20 18:21:07,327 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:07,327 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-20 18:21:07,421 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:07,421 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-20 18:21:07,434 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-20 18:21:07,434 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-20 18:21:07,453 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-20 18:21:07,453 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-20 18:21:07,491 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:07,491 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-20 18:21:07,506 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:07,506 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-20 18:21:07,520 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:07,520 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-20 18:21:07,538 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:07,538 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-20 18:21:07,555 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:07,555 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-20 18:21:07,570 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:07,571 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-20 18:21:07,587 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:07,587 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-20 18:21:07,602 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:07,602 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-20 18:21:07,625 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-20 18:21:07,625 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-20 18:21:07,765 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-20 18:21:07,765 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-20 18:21:07,783 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-20 18:21:07,783 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-20 18:21:08,170 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-20 18:21:08,170 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-20 18:21:08,280 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-20 18:21:08,280 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-20 18:21:08,327 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-20 18:21:08,327 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-20 18:21:08,377 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-20 18:21:08,378 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-20 18:21:08,391 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-20 18:21:08,392 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-20 18:21:08,426 | TEXTAREA | INFO | Check have textarea "Description" to value
2026-01-20 18:21:08,426 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-20 18:21:08,442 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:08,443 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-20 18:21:08,481 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:08,481 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-20 18:21:08,495 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:08,495 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-20 18:21:08,528 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:08,528 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-20 18:21:08,544 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-20 18:21:08,544 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-20 18:21:08,662 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:08,662 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-20 18:21:08,673 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:08,673 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-20 18:21:08,683 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-20 18:21:08,683 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-20 18:21:08,693 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-20 18:21:08,693 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-20 18:21:08,717 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:08,717 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-20 18:21:08,728 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:08,728 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-20 18:21:08,738 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:08,739 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-20 18:21:08,749 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:08,749 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-20 18:21:08,763 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:08,763 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-20 18:21:08,777 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:08,778 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-20 18:21:08,786 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:08,786 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-20 18:21:08,795 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:08,795 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
