2026-01-21 13:07:58,379 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 13:08:00,856 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
2026-01-21 13:08:00,870 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-menu-button" at index "0"
2026-01-21 13:08:00,870 | BASE_ELEMENT | INFO | Clicking button "Menu"
2026-01-21 13:08:00,929 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 13:08:00,929 | BASE_ELEMENT | INFO | Checking that button "Edit" is visible
2026-01-21 13:08:00,939 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-view-edit-menu-item" at index "0"
2026-01-21 13:08:00,939 | BASE_ELEMENT | INFO | Clicking button "Edit"
2026-01-21 13:08:01,247 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 13:08:01,247 | INPUT | INFO | Fill input "Title" to value "New Playwright"
2026-01-21 13:08:01,380 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 13:08:01,380 | INPUT | INFO | Checking that input "Title" has a value "New Playwright"
2026-01-21 13:08:01,402 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 13:08:01,402 | INPUT | INFO | Fill input "Estimated time" to value "3 weeks"
2026-01-21 13:08:01,434 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 13:08:01,434 | INPUT | INFO | Checking that input "Estimated time" has a value "3 weeks"
2026-01-21 13:08:01,445 | TEXTAREA | INFO | Fill textarea "Description" to value "New Playwright"
2026-01-21 13:08:01,445 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 13:08:01,473 | TEXTAREA | INFO | Check have textarea "Description" to value "New Playwright"
2026-01-21 13:08:01,473 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 13:08:01,483 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 13:08:01,484 | INPUT | INFO | Fill input "Max score" to value "1000"
2026-01-21 13:08:01,527 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 13:08:01,527 | INPUT | INFO | Checking that input "Max score" has a value "1000"
2026-01-21 13:08:01,542 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 13:08:01,543 | INPUT | INFO | Fill input "Min score" to value "100"
2026-01-21 13:08:01,577 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 13:08:01,577 | INPUT | INFO | Checking that input "Min score" has a value "100"
2026-01-21 13:08:01,591 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 13:08:01,591 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 13:08:01,732 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 13:08:01,732 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 13:08:01,746 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 13:08:01,746 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 13:08:01,758 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 13:08:01,758 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 13:08:01,769 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 13:08:01,770 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 13:08:01,793 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 13:08:01,793 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 13:08:01,803 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 13:08:01,803 | BASE_ELEMENT | INFO | Checking that text "Title" has text "New Playwright"
2026-01-21 13:08:01,823 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 13:08:01,823 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 13:08:01,832 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 13:08:01,832 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 1000"
2026-01-21 13:08:01,843 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 13:08:01,843 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 13:08:01,862 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 13:08:01,862 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 100"
2026-01-21 13:08:01,884 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 13:08:01,884 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 13:08:01,904 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 13:08:01,904 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 3 weeks"
