2026-01-21 06:49:51,300 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 06:49:52,625 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-21 06:49:52,626 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2026-01-21 06:49:52,638 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-icon" at index "0"
2026-01-21 06:49:52,638 | BASE_ELEMENT | INFO | Checking that icon "EmptyView" is visible
2026-01-21 06:49:52,651 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2026-01-21 06:49:52,651 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:49:52,663 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-title-text" at index "0"
2026-01-21 06:49:52,663 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "No image selected"
2026-01-21 06:49:52,671 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2026-01-21 06:49:52,671 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:49:52,680 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-empty-view-description-text" at index "0"
2026-01-21 06:49:52,681 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Preview of selected image will be displayed here"
2026-01-21 06:49:52,691 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:49:52,691 | BASE_ELEMENT | INFO | Checking that input "Title" is visible
2026-01-21 06:49:52,703 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:49:52,704 | INPUT | INFO | Checking that input "Title" has a value ""
2026-01-21 06:49:52,716 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:49:52,716 | BASE_ELEMENT | INFO | Checking that input "Estimated time" is visible
2026-01-21 06:49:52,729 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:49:52,730 | INPUT | INFO | Checking that input "Estimated time" has a value ""
2026-01-21 06:49:52,744 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:49:52,745 | BASE_ELEMENT | INFO | Checking that textarea "Description" is visible
2026-01-21 06:49:52,755 | TEXTAREA | INFO | Check have textarea "Description" to value ""
2026-01-21 06:49:52,755 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:49:52,765 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:49:52,765 | BASE_ELEMENT | INFO | Checking that input "Max score" is visible
2026-01-21 06:49:52,779 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:49:52,780 | INPUT | INFO | Checking that input "Max score" has a value "0"
2026-01-21 06:49:52,790 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:49:52,790 | BASE_ELEMENT | INFO | Checking that input "Min score" is visible
2026-01-21 06:49:52,799 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:49:52,799 | INPUT | INFO | Checking that input "Min score" has a value "0"
2026-01-21 06:49:52,808 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-01-21 06:49:52,808 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:49:52,819 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-title-text" at index "0"
2026-01-21 06:49:52,819 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Exercises"
2026-01-21 06:49:52,831 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-box-toolbar-create-exercise-button" at index "0"
2026-01-21 06:49:52,831 | BASE_ELEMENT | INFO | Checking that button "Create exercise" is visible
2026-01-21 06:49:52,842 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-icon" at index "0"
2026-01-21 06:49:52,842 | BASE_ELEMENT | INFO | Checking that icon "EmptyView" is visible
2026-01-21 06:49:52,856 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-01-21 06:49:52,856 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:49:52,871 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-title-text" at index "0"
2026-01-21 06:49:52,871 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "There is no exercises"
2026-01-21 06:49:52,883 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-01-21 06:49:52,883 | BASE_ELEMENT | INFO | Checking that text "EmptyView" is visible
2026-01-21 06:49:52,895 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-exercises-empty-view-description-text" at index "0"
2026-01-21 06:49:52,895 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Click on "Create exercise" button to create new exercise"
2026-01-21 06:49:52,907 | FILE_INPUT | INFO | Set file "testdata/files/image.png" to the file input "Upload"
2026-01-21 06:49:52,907 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-21 06:49:52,931 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2026-01-21 06:49:52,931 | BASE_ELEMENT | INFO | Checking that icon "Image upload info" is visible
2026-01-21 06:49:52,990 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-21 06:49:52,990 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-21 06:49:53,004 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-21 06:49:53,004 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Tap on "Upload image" button to select file"
2026-01-21 06:49:53,032 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-21 06:49:53,032 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-21 06:49:53,053 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-21 06:49:53,053 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Recommended file size 540X300"
2026-01-21 06:49:53,072 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-21 06:49:53,072 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2026-01-21 06:49:53,087 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-remove-button" at index "0"
2026-01-21 06:49:53,087 | BASE_ELEMENT | INFO | Checking that button "Remove" is visible
2026-01-21 06:49:53,100 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-preview-image" at index "0"
2026-01-21 06:49:53,100 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:49:53,127 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:49:53,127 | INPUT | INFO | Fill input "Title" to value "Playwright"
2026-01-21 06:49:53,173 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-21 06:49:53,173 | INPUT | INFO | Checking that input "Title" has a value "Playwright"
2026-01-21 06:49:53,218 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:49:53,218 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-01-21 06:49:53,347 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-21 06:49:53,347 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-01-21 06:49:53,376 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2026-01-21 06:49:53,377 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:49:53,483 | TEXTAREA | INFO | Check have textarea "Description" to value "Playwright"
2026-01-21 06:49:53,483 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-21 06:49:53,509 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:49:53,510 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-21 06:49:53,619 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-21 06:49:53,619 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-21 06:49:53,667 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:49:53,667 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-21 06:49:53,747 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:49:53,747 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-21 06:49:53,762 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:49:53,763 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:49:53,884 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:49:53,885 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:49:53,897 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:49:53,898 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:49:53,911 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:49:53,911 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:49:53,935 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:49:53,936 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:49:53,966 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:49:53,966 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:49:53,977 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:49:53,977 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-21 06:49:53,988 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:49:53,988 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:49:53,999 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:49:53,999 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-21 06:49:54,011 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:49:54,011 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:49:54,026 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:49:54,026 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-21 06:49:54,035 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:49:54,035 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:49:54,072 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:49:54,072 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
