2026-01-21 06:24:00,395 | BASE_PAGE | INFO | Opening the url "AppRoute.COURSES_CREATE"
2026-01-21 06:24:02,428 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-21 06:24:02,473 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-21 06:24:02,473 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-21 06:24:02,487 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-21 06:24:02,487 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-21 06:24:02,611 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:02,612 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-21 06:24:02,627 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-21 06:24:02,627 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-21 06:24:02,649 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-21 06:24:02,649 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-21 06:24:02,667 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-21 06:24:02,667 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-21 06:24:02,698 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:02,698 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-21 06:24:02,712 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-21 06:24:02,712 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-21 06:24:02,726 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:02,726 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-21 06:24:02,740 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-21 06:24:02,740 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-21 06:24:02,751 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:02,752 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-21 06:24:02,764 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-21 06:24:02,765 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-21 06:24:02,779 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:02,779 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-21 06:24:02,789 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-21 06:24:02,789 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
