2026-01-20 18:20:57,200 | BASE_PAGE | INFO | Opening the url "AppRoute.REGISTRATION"
2026-01-20 18:21:00,480 | BASE_ELEMENT | INFO | Checking that text "EmptyView" has text "Click on "Create exercise" button to create new exercise"
2026-01-20 18:21:00,496 | FILE_INPUT | INFO | Set file "testdata/files/image.png" to the file input "Upload"
2026-01-20 18:21:00,496 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-20 18:21:00,580 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-icon" at index "0"
2026-01-20 18:21:00,580 | BASE_ELEMENT | INFO | Checking that icon "Image upload info" is visible
2026-01-20 18:21:00,600 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-20 18:21:00,601 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-20 18:21:00,619 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-title-text" at index "0"
2026-01-20 18:21:00,619 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Tap on "Upload image" button to select file"
2026-01-20 18:21:00,639 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-20 18:21:00,639 | BASE_ELEMENT | INFO | Checking that text "Image upload info" is visible
2026-01-20 18:21:00,662 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-info-description-text" at index "0"
2026-01-20 18:21:00,663 | BASE_ELEMENT | INFO | Checking that text "Image upload info" has text "Recommended file size 540X300"
2026-01-20 18:21:00,687 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-upload-button" at index "0"
2026-01-20 18:21:00,687 | BASE_ELEMENT | INFO | Checking that button "Upload" is visible
2026-01-20 18:21:00,708 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-remove-button" at index "0"
2026-01-20 18:21:00,708 | BASE_ELEMENT | INFO | Checking that button "Remove" is visible
2026-01-20 18:21:00,728 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-preview-image-upload-widget-preview-image" at index "0"
2026-01-20 18:21:00,729 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-20 18:21:00,761 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-20 18:21:00,761 | INPUT | INFO | Fill input "Title" to value "Playwright"
2026-01-20 18:21:00,830 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-title-input" at index "0"
2026-01-20 18:21:00,830 | INPUT | INFO | Checking that input "Title" has a value "Playwright"
2026-01-20 18:21:00,864 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-20 18:21:00,864 | INPUT | INFO | Fill input "Estimated time" to value "2 weeks"
2026-01-20 18:21:00,907 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-estimated-time-input" at index "0"
2026-01-20 18:21:00,907 | INPUT | INFO | Checking that input "Estimated time" has a value "2 weeks"
2026-01-20 18:21:00,919 | TEXTAREA | INFO | Fill textarea "Description" to value "Playwright"
2026-01-20 18:21:00,919 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-20 18:21:00,956 | TEXTAREA | INFO | Check have textarea "Description" to value
2026-01-20 18:21:00,956 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-description-input" at index "0"
2026-01-20 18:21:00,970 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:00,970 | INPUT | INFO | Fill input "Max score" to value "100"
2026-01-20 18:21:01,005 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-max-score-input" at index "0"
2026-01-20 18:21:01,005 | INPUT | INFO | Checking that input "Max score" has a value "100"
2026-01-20 18:21:01,020 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:01,020 | INPUT | INFO | Fill input "Min score" to value "10"
2026-01-20 18:21:01,047 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-form-min-score-input" at index "0"
2026-01-20 18:21:01,047 | INPUT | INFO | Checking that input "Min score" has a value "10"
2026-01-20 18:21:01,060 | BASE_ELEMENT | INFO | Getting locator with "data-testid=create-course-toolbar-create-course-button" at index "0"
2026-01-20 18:21:01,060 | BASE_ELEMENT | INFO | Clicking button "Create course"
2026-01-20 18:21:01,152 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:01,152 | BASE_ELEMENT | INFO | Checking that text "Courses" is visible
2026-01-20 18:21:01,189 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-title-text" at index "0"
2026-01-20 18:21:01,189 | BASE_ELEMENT | INFO | Checking that text "Courses" has text "Courses"
2026-01-20 18:21:01,200 | BASE_ELEMENT | INFO | Getting locator with "data-testid=courses-list-toolbar-create-course-button" at index "0"
2026-01-20 18:21:01,200 | BASE_ELEMENT | INFO | Checking that button "Create course" is visible
2026-01-20 18:21:01,211 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-preview-image" at index "0"
2026-01-20 18:21:01,211 | BASE_ELEMENT | INFO | Checking that image "Preview" is visible
2026-01-20 18:21:01,234 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:01,234 | BASE_ELEMENT | INFO | Checking that text "Title" is visible
2026-01-20 18:21:01,247 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-widget-title-text" at index "0"
2026-01-20 18:21:01,247 | BASE_ELEMENT | INFO | Checking that text "Title" has text "Playwright"
2026-01-20 18:21:01,258 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:01,258 | BASE_ELEMENT | INFO | Checking that text "Max score" is visible
2026-01-20 18:21:01,268 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-max-score-info-row-view-text" at index "0"
2026-01-20 18:21:01,268 | BASE_ELEMENT | INFO | Checking that text "Max score" has text "Max score: 100"
2026-01-20 18:21:01,280 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:01,280 | BASE_ELEMENT | INFO | Checking that text "Min score" is visible
2026-01-20 18:21:01,293 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-min-score-info-row-view-text" at index "0"
2026-01-20 18:21:01,293 | BASE_ELEMENT | INFO | Checking that text "Min score" has text "Min score: 10"
2026-01-20 18:21:01,307 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:01,307 | BASE_ELEMENT | INFO | Checking that text "Estimated time" is visible
2026-01-20 18:21:01,322 | BASE_ELEMENT | INFO | Getting locator with "data-testid=course-estimated-time-info-row-view-text" at index "0"
2026-01-20 18:21:01,322 | BASE_ELEMENT | INFO | Checking that text "Estimated time" has text "Estimated time: 2 weeks"
